Timestamp,Quality,Type,ID,Alarm State,Resource,Reference,Message
 05/17/18  10:43:48.601,,SOER,EVT_TRUE,,SCS0202,SDY65202_01 NOT OP IN TIME,TRUE
 05/17/18  10:44:04.017,,SOER,EVT_TRUE,,SCS0203,XS95202_01C IA CMP2 MTR STATUS,TRUE
 05/17/18  10:44:15.976,,SOER,EVT_FALSE,,SCS0201,BDY69304_01 NOT OP IN TIME,FALSE
 05/17/18  10:44:15.976,,SOER,EVT_FALSE,,SCS0201,BDY69301_01 NOT OP IN TIME,FALSE
 05/17/18  10:44:15.976,,SOER,EVT_TRUE,,SCS0201,PSD GROUP TRIP STATUS,TRUE
 05/17/18  10:44:16.073,,SOER,EVT_FALSE,,SCS0201,XL73301_13 PSD PLTFRM LIGHT,FALSE
 05/17/18  10:44:16.073,,SOER,EVT_TRUE,,SCS0201,BDY69305_01 WHRV NG TO HP FLARE,TRUE
 05/17/18  10:44:16.073,,SOER,EVT_TRUE,,SCS0201,BDY69304_01 ORV4 NG TO HP FLARE,TRUE
 05/17/18  10:44:16.073,,SOER,EVT_TRUE,,SCS0201,BDY69303_01 ORV3 NG TO HP FLARE,TRUE
 05/17/18  10:44:16.073,,SOER,EVT_TRUE,,SCS0201,BDY69302_01 ORV2 NG TO HP FLARE,TRUE
 05/17/18  10:44:16.073,,SOER,EVT_TRUE,,SCS0201,BDY69301_01 ORV1 NG TO HP FLARE,TRUE
 05/17/18  10:44:16.800,,SOER,EVT_FALSE,,SCS0201,ZSO69305_01 WHRV NG TO FLR BDV,FALSE
 05/17/18  10:44:16.837,,SOER,EVT_FALSE,,SCS0201,ZSO69303_01 ORV3 NG TO FLR BDV,FALSE
 05/17/18  10:44:16.850,,SOER,EVT_FALSE,,SCS0201,ZSO69302_01 ORV2 NG TO FLR BDV,FALSE
 05/17/18  10:44:16.972,,SOER,EVT_FALSE,,SCS0201,SDV69305_01 OPENING TIME,7.25
 05/17/18  10:44:16.972,,SOER,EVT_FALSE,,SCS0201,SDV69303_01 OPENING TIME,4.5
 05/17/18  10:44:16.972,,SOER,EVT_FALSE,,SCS0201,SDV69302_01 OPENING TIME,6.75
 05/17/18  10:44:17.192,,SOER,EVT_TRUE,,SCS0201,ZSC69302_01 ORV2 NG TO FLR BDV,TRUE
 05/17/18  10:44:17.228,,SOER,EVT_TRUE,,SCS0201,BDV69302_01 CLOSING TIME,1
 05/17/18  10:44:17.252,,SOER,EVT_TRUE,,SCS0201,ZSC69305_01 WHRV NG TO FLR BDV,TRUE
 05/17/18  10:44:17.391,,SOER,EVT_TRUE,,SCS0201,ZSC69303_01 ORV3 NG TO FLR BDV,TRUE
 05/17/18  10:44:17.471,,SOER,EVT_TRUE,,SCS0201,BDV69305_01 CLOSING TIME,1.25
 05/17/18  10:44:17.471,,SOER,EVT_TRUE,,SCS0201,BDV69303_01 CLOSING TIME,1.25
 05/17/18  10:44:37.847,,SOER,EVT_TRUE,,SCS0203,SDY91101_06 GTG2 DIESEL INLET,TRUE
 05/17/18  10:44:37.847,,SOER,EVT_TRUE,,SCS0203,XY83320_017 GTG2 GENRTR EMERG SD,TRUE
 05/17/18  10:44:37.847,,SOER,EVT_TRUE,,SCS0203,XY83310_017 GTG1 GENRTR EMERG SD,TRUE
 05/17/18  10:44:38.041,,SOER,EVT_TRUE,,SCS0203,USD83320 GROUP TRIP STATUS,TRUE
 05/17/18  10:44:38.041,,SOER,EVT_TRUE,,SCS0203,USD83310 GROUP TRIP STATUS,TRUE
 05/17/18  10:44:39.604,,SOER,EVT_TRUE,,SCS0203,XY83330_017 GTG3 GENRTR EMERG SD,TRUE
 05/17/18  10:44:39.794,,SOER,EVT_TRUE,,SCS0203,USD83330 GROUP TRIP STATUS,TRUE
 05/17/18  10:44:48.796,,SOER,EVT_TRUE,,SCS0203,SDY91101_06 NOT OP IN TIME,TRUE
